food_id,name,category,price,quantity_available,nutrition_tag,seller_id,location
408,Yam,carb,3069,135,High Energy,107,"Ikere-Ekiti, Ekiti"
409,Yam,carb,3256,116,High Energy,110,"Enugu, Enugu"
410,Yam,carb,2851,149,High Fibre,114,"Nsukka, Enugu"
411,Yam,carb,3871,118,High Fibre,117,"Abuja, FCT"
412,Yam,carb,5215,180,High Energy,120,"Deba Habe, Gombe"
413,Yam,carb,7233,130,High Fibre,121,"Gombe, Gombe"
414,Yam,carb,7092,135,High Energy,124,"Kumo, Gombe"
415,Yam,carb,7882,192,High Energy,127,"Owerri, Imo"
416,Yam,carb,5417,169,High Energy,132,"Birnin Kudu, Jigawa"
417,Yam,carb,2542,47,High Energy,134,"Dutse, Jigawa"
418,Yam,carb,6208,74,High Energy,137,"Gumel, Jigawa"
419,Yam,carb,7393,195,High Fibre,140,"Hadejia, Jigawa"
420,Yam,carb,7238,107,High Energy,142,"Kazaure, Jigawa"
421,Yam,carb,5601,173,High Energy,147,"Jemaa, Kaduna"
422,Yam,carb,6541,154,High Fibre,149,"Kaduna, Kaduna"
423,Yam,carb,5199,68,High Fibre,152,"Zaria, Kaduna"
424,Yam,carb,3722,82,High Fibre,156,"Kano, Kano"
425,Yam,carb,4745,200,High Energy,159,"Daura, Katsina"
426,Yam,carb,7600,162,High Energy,160,"Katsina, Katsina"
427,Yam,carb,5685,39,High Fibre,164,"Argungu, Kebbi"
428,Yam,carb,2750,168,High Fibre,168,"Birnin Kebbi, Kebbi"
429,Yam,carb,3391,126,High Fibre,171,"Gwandu, Kebbi"
430,Yam,carb,4601,115,High Fibre,174,"Yelwa, Kebbi"
431,Yam,carb,4947,145,High Fibre,177,"Idah, Kogi"
432,Yam,carb,4739,85,High Fibre,179,"Kabba, Kogi"
433,Yam,carb,2845,59,High Fibre,183,"Lokoja, Kogi"
434,Yam,carb,4803,24,High Energy,184,"Okene, Kogi"
435,Yam,carb,5214,104,High Fibre,189,"Ilorin, Kwara"
436,Yam,carb,7777,117,High Energy,192,"Jebba, Kwara"
437,Yam,carb,5705,191,High Fibre,195,"Lafiagi, Kwara"
438,Yam,carb,5297,92,High Energy,198,"Offa, Kwara"
439,Yam,carb,5964,80,High Energy,200,"Pategi, Kwara"
440,Yam,carb,3578,75,High Fibre,203,"Badagry, Lagos"
441,Yam,carb,6272,39,High Fibre,205,"Epe, Lagos"
442,Yam,carb,4801,49,High Fibre,209,"Ikeja, Lagos"
443,Yam,carb,5826,193,High Energy,213,"Ikorodu, Lagos"
444,Yam,carb,6216,119,High Fibre,216,"Lagos, Lagos"
445,Yam,carb,3131,53,High Fibre,217,"Mushin, Lagos"
446,Yam,carb,3893,168,High Fibre,220,"Shomolu, Lagos"
447,Yam,carb,5716,68,High Energy,224,"Keffi, Nasarawa"
448,Yam,carb,7111,145,High Energy,228,"Lafia, Nasarawa"
449,Yam,carb,7871,152,High Energy,231,"Nasarawa, Nasarawa"
450,Yam,carb,5325,166,High Energy,234,"Agaie, Niger"
451,Yam,carb,3594,188,High Energy,236,"Baro, Niger"
452,Yam,carb,7855,104,High Fibre,240,"Bida, Niger"
453,Yam,carb,2727,186,High Energy,241,"Kontagora, Niger"
454,Yam,carb,6546,58,High Energy,244,"Lapai, Niger"
455,Yam,carb,2575,178,High Fibre,249,"Minna, Niger"
456,Yam,carb,5556,60,High Energy,250,"Suleja, Niger"
457,Yam,carb,6029,151,High Energy,254,"Abeokuta, Ogun"
458,Yam,carb,3488,43,High Energy,256,"Ijebu-Ode, Ogun"
459,Yam,carb,4597,149,High Energy,261,"Ilaro, Ogun"
460,Yam,carb,6501,73,High Fibre,264,"Shagamu, Ogun"
461,Yam,carb,7403,175,High Energy,265,"Akure, Ondo"
462,Yam,carb,7161,29,High Energy,269,"Ikare, Ondo"
463,Yam,carb,3705,163,High Fibre,271,"Oka-Akoko, Ondo"
464,Yam,carb,5821,197,High Fibre,276,"Ondo, Ondo"
465,Yam,carb,6445,117,High Fibre,278,"Owo, Ondo"
466,Yam,carb,3992,23,High Fibre,282,"Ede, Osun"
467,Yam,carb,4453,113,High Energy,285,"Ikire, Osun"
468,Yam,carb,3689,174,High Fibre,288,"Ikirun, Osun"
469,Yam,carb,6153,186,High Energy,290,"Ila, Osun"
470,Yam,carb,5714,104,High Fibre,292,"Ile-Ife, Osun"
471,Yam,carb,4463,107,High Fibre,297,"Ilesha, Osun"
472,Yam,carb,3804,174,High Fibre,300,"Ilobu, Osun"
473,Yam,carb,6276,20,High Energy,303,"Inisa, Osun"
474,Yam,carb,3412,33,High Energy,304,"Iwo, Osun"
475,Yam,carb,2933,129,High Fibre,308,"Oshogbo, Osun"
476,Yam,carb,7657,132,High Energy,310,"Ibadan, Oyo"
477,Yam,carb,4092,126,High Fibre,314,"Iseyin, Oyo"
478,Yam,carb,5655,180,High Energy,317,"Ogbomosho, Oyo"
479,Yam,carb,5875,94,High Energy,320,"Oyo, Oyo"
480,Yam,carb,5518,54,High Fibre,324,"Saki, Oyo"
481,Yam,carb,7539,200,High Energy,325,"Bukuru, Plateau"
482,Yam,carb,5539,155,High Fibre,328,"Jos, Plateau"
483,Yam,carb,3916,88,High Fibre,332,"Vom, Plateau"
484,Yam,carb,6246,104,High Energy,334,"Wase, Plateau"
485,Yam,carb,5215,30,High Fibre,338,"Bonny, Rivers"
486,Yam,carb,2672,124,High Energy,341,"Degema, Rivers"
487,Yam,carb,5774,129,High Fibre,344,"Okrika, Rivers"
488,Yam,carb,2971,38,High Fibre,346,"Port Harcourt, Rivers"
489,Yam,carb,6107,195,High Fibre,349,"Sokoto, Sokoto"
490,Yam,carb,7654,92,High Energy,352,"Ibi, Taraba"
491,Yam,carb,6008,136,High Fibre,356,"Jalingo, Taraba"
492,Yam,carb,5322,194,High Energy,358,"Muri, Taraba"
493,Yam,carb,7814,82,High Fibre,363,"Damaturu, Yobe"
494,Yam,carb,2641,36,High Energy,364,"Nguru, Yobe"
495,Yam,carb,2835,21,High Energy,367,"Gusau, Zamfara"
496,Yam,carb,6670,111,High Fibre,372,"Kaura Namoda, Zamfara"
497,Sweet potato,carb,918,101,High Energy,2,"Aba, Abia"
498,Sweet potato,carb,2496,66,High Energy,4,"Arochukwu, Abia"
499,Sweet potato,carb,2078,168,High Fibre,7,"Umuahia, Abia"
500,Sweet potato,carb,736,51,High Fibre,12,"Jimeta, Adamawa"
501,Sweet potato,carb,1659,56,High Energy,14,"Mubi, Adamawa"
502,Sweet potato,carb,1286,126,High Fibre,18,"Numan, Adamawa"
503,Sweet potato,carb,1955,76,High Energy,20,"Yola, Adamawa"
504,Sweet potato,carb,919,126,High Fibre,22,"Ikot Abasi, Akwa Ibom"
505,Sweet potato,carb,1763,31,High Fibre,25,"Ikot Ekpene, Akwa Ibom"
506,Sweet potato,carb,1591,67,High Energy,28,"Oron, Akwa Ibom"
507,Sweet potato,carb,1931,111,High Energy,33,"Uyo, Akwa Ibom"
508,Sweet potato,carb,567,32,High Fibre,36,"Awka, Anambra"
509,Sweet potato,carb,1118,91,High Fibre,38,"Onitsha, Anambra"
510,Sweet potato,carb,521,91,High Fibre,40,"Azare, Bauchi"
511,Sweet potato,carb,2151,161,High Energy,44,"Bauchi, Bauchi"
512,Sweet potato,carb,2008,139,High Energy,46,"Jama'are, Bauchi"
513,Sweet potato,carb,719,79,High Energy,51,"Katagum, Bauchi"
514,Sweet potato,carb,505,134,High Fibre,52,"Misau, Bauchi"
515,Sweet potato,carb,1765,36,High Energy,55,"Brass, Bayelsa"
516,Sweet potato,carb,703,110,High Energy,59,"Makurdi, Benue"
517,Sweet potato,carb,1921,32,High Fibre,61,"Biu, Borno"
518,Sweet potato,carb,2345,60,High Energy,66,"Dikwa, Borno"
519,Sweet potato,carb,1343,70,High Fibre,69,"Maiduguri, Borno"
520,Sweet potato,carb,1547,158,High Energy,71,"Calabar, Cross River"
521,Sweet potato,carb,1210,113,High Fibre,74,"Ogoja, Cross River"
522,Sweet potato,carb,1276,198,High Energy,78,"Asaba, Delta"
523,Sweet potato,carb,749,24,High Energy,79,"Burutu, Delta"
524,Sweet potato,carb,934,23,High Fibre,84,"Koko, Delta"
525,Sweet potato,carb,1315,166,High Fibre,87,"Sapele, Delta"
526,Sweet potato,carb,2343,58,High Energy,90,"Ughelli, Delta"
527,Sweet potato,carb,1453,31,High Fibre,93,"Warri, Delta"
528,Sweet potato,carb,1086,108,High Fibre,94,"Abakaliki, Ebonyi"
529,Sweet potato,carb,583,139,High Energy,98,"Benin City, Edo"
530,Sweet potato,carb,1910,57,High Fibre,100,"Ado-Ekiti, Ekiti"
531,Sweet potato,carb,1113,70,High Energy,105,"Effon-Alaiye, Ekiti"
532,Sweet potato,carb,1383,158,High Energy,108,"Ikere-Ekiti, Ekiti"
533,Sweet potato,carb,2122,110,High Fibre,109,"Enugu, Enugu"
534,Sweet potato,carb,2250,192,High Fibre,114,"Nsukka, Enugu"
535,Sweet potato,carb,1798,100,High Fibre,117,"Abuja, FCT"
536,Sweet potato,carb,1496,169,High Energy,120,"Deba Habe, Gombe"
537,Sweet potato,carb,2098,191,High Fibre,123,"Gombe, Gombe"
538,Sweet potato,carb,1927,140,High Fibre,125,"Kumo, Gombe"
539,Sweet potato,carb,1235,115,High Fibre,129,"Owerri, Imo"
540,Sweet potato,carb,1254,157,High Energy,131,"Birnin Kudu, Jigawa"
541,Sweet potato,carb,1553,22,High Energy,133,"Dutse, Jigawa"
542,Sweet potato,carb,2437,56,High Energy,138,"Gumel, Jigawa"
543,Sweet potato,carb,1381,21,High Fibre,141,"Hadejia, Jigawa"
544,Sweet potato,carb,855,36,High Energy,142,"Kazaure, Jigawa"
545,Sweet potato,carb,1254,110,High Energy,146,"Jemaa, Kaduna"
546,Sweet potato,carb,964,38,High Fibre,150,"Kaduna, Kaduna"
547,Sweet potato,carb,1811,165,High Energy,151,"Zaria, Kaduna"
548,Sweet potato,carb,749,26,High Fibre,156,"Kano, Kano"
549,Sweet potato,carb,1132,161,High Energy,157,"Daura, Katsina"
550,Sweet potato,carb,993,132,High Fibre,161,"Katsina, Katsina"
551,Sweet potato,carb,2138,192,High Fibre,165,"Argungu, Kebbi"
552,Sweet potato,carb,539,75,High Energy,166,"Birnin Kebbi, Kebbi"
553,Sweet potato,carb,537,46,High Energy,171,"Gwandu, Kebbi"
554,Sweet potato,carb,2206,163,High Fibre,174,"Yelwa, Kebbi"
555,Sweet potato,carb,1729,35,High Fibre,175,"Idah, Kogi"
556,Sweet potato,carb,2228,50,High Energy,179,"Kabba, Kogi"
557,Sweet potato,carb,1323,48,High Energy,182,"Lokoja, Kogi"
558,Sweet potato,carb,537,155,High Energy,186,"Okene, Kogi"
559,Sweet potato,carb,1890,90,High Fibre,187,"Ilorin, Kwara"
560,Sweet potato,carb,764,37,High Fibre,192,"Jebba, Kwara"
561,Sweet potato,carb,1427,138,High Energy,193,"Lafiagi, Kwara"
562,Sweet potato,carb,2072,119,High Fibre,196,"Offa, Kwara"
563,Sweet potato,carb,1983,81,High Fibre,200,"Pategi, Kwara"
564,Sweet potato,carb,1329,33,High Fibre,204,"Badagry, Lagos"
565,Sweet potato,carb,1173,83,High Fibre,206,"Epe, Lagos"
566,Sweet potato,carb,1829,29,High Energy,209,"Ikeja, Lagos"
567,Sweet potato,carb,1529,193,High Energy,213,"Ikorodu, Lagos"
568,Sweet potato,carb,1935,65,High Fibre,215,"Lagos, Lagos"
569,Sweet potato,carb,770,41,High Energy,218,"Mushin, Lagos"
570,Sweet potato,carb,694,55,High Fibre,220,"Shomolu, Lagos"
571,Sweet potato,carb,2022,175,High Energy,224,"Keffi, Nasarawa"
572,Sweet potato,carb,1240,65,High Energy,227,"Lafia, Nasarawa"
573,Sweet potato,carb,1954,115,High Fibre,231,"Nasarawa, Nasarawa"
574,Sweet potato,carb,1173,43,High Energy,233,"Agaie, Niger"
575,Sweet potato,carb,2399,32,High Energy,235,"Baro, Niger"
576,Sweet potato,carb,1038,199,High Fibre,240,"Bida, Niger"
577,Sweet potato,carb,785,35,High Fibre,243,"Kontagora, Niger"
578,Sweet potato,carb,2196,128,High Fibre,246,"Lapai, Niger"
579,Sweet potato,carb,2382,124,High Energy,247,"Minna, Niger"
580,Sweet potato,carb,2164,149,High Energy,251,"Suleja, Niger"
581,Sweet potato,carb,703,107,High Energy,254,"Abeokuta, Ogun"
582,Sweet potato,carb,1619,177,High Fibre,256,"Ijebu-Ode, Ogun"
583,Sweet potato,carb,1211,154,High Energy,260,"Ilaro, Ogun"
584,Sweet potato,carb,2059,81,High Fibre,264,"Shagamu, Ogun"
585,Sweet potato,carb,2476,69,High Fibre,267,"Akure, Ondo"
586,Sweet potato,carb,653,190,High Energy,270,"Ikare, Ondo"
587,Sweet potato,carb,908,83,High Fibre,271,"Oka-Akoko, Ondo"
588,Sweet potato,carb,1652,130,High Energy,276,"Ondo, Ondo"
589,Sweet potato,carb,1470,131,High Energy,278,"Owo, Ondo"
590,Sweet potato,carb,1329,67,High Energy,281,"Ede, Osun"
591,Sweet potato,carb,634,96,High Energy,285,"Ikire, Osun"
592,Sweet potato,carb,777,142,High Fibre,288,"Ikirun, Osun"
593,Sweet potato,carb,1525,45,High Energy,289,"Ila, Osun"
594,Sweet potato,carb,1215,108,High Energy,293,"Ile-Ife, Osun"
595,Sweet potato,carb,1196,127,High Fibre,297,"Ilesha, Osun"
596,Sweet potato,carb,715,114,High Fibre,298,"Ilobu, Osun"
597,Sweet potato,carb,2275,154,High Fibre,302,"Inisa, Osun"
598,Sweet potato,carb,1184,151,High Energy,305,"Iwo, Osun"
599,Sweet potato,carb,1312,35,High Fibre,307,"Oshogbo, Osun"
600,Sweet potato,carb,1867,106,High Energy,310,"Ibadan, Oyo"
601,Sweet potato,carb,1234,194,High Fibre,314,"Iseyin, Oyo"
602,Sweet potato,carb,1306,44,High Fibre,316,"Ogbomosho, Oyo"
603,Sweet potato,carb,1784,199,High Fibre,321,"Oyo, Oyo"
604,Sweet potato,carb,1047,140,High Fibre,322,"Saki, Oyo"
605,Sweet potato,carb,2288,159,High Energy,327,"Bukuru, Plateau"
606,Sweet potato,carb,1809,145,High Energy,330,"Jos, Plateau"
607,Sweet potato,carb,626,96,High Energy,333,"Vom, Plateau"
608,Sweet potato,carb,1946,171,High Energy,336,"Wase, Plateau"
609,Sweet potato,carb,784,194,High Fibre,337,"Bonny, Rivers"
610,Sweet potato,carb,1689,187,High Energy,342,"Degema, Rivers"
611,Sweet potato,carb,903,151,High Fibre,343,"Okrika, Rivers"
612,Sweet potato,carb,1109,93,High Fibre,346,"Port Harcourt, Rivers"
613,Sweet potato,carb,1289,119,High Fibre,350,"Sokoto, Sokoto"
614,Sweet potato,carb,726,172,High Fibre,353,"Ibi, Taraba"
615,Sweet potato,carb,1686,103,High Energy,356,"Jalingo, Taraba"
616,Sweet potato,carb,2307,125,High Fibre,360,"Muri, Taraba"
617,Sweet potato,carb,1645,141,High Energy,362,"Damaturu, Yobe"
618,Sweet potato,carb,702,66,High Fibre,365,"Nguru, Yobe"
619,Sweet potato,carb,2332,116,High Energy,368,"Gusau, Zamfara"
620,Sweet potato,carb,2056,113,High Energy,372,"Kaura Namoda, Zamfara"
621,Irish potato,carb,1548,133,High Energy,3,"Aba, Abia"
622,Irish potato,carb,1079,184,High Energy,4,"Arochukwu, Abia"
623,Irish potato,carb,986,51,High Fibre,9,"Umuahia, Abia"
624,Irish potato,carb,1805,167,High Energy,11,"Jimeta, Adamawa"
625,Irish potato,carb,1306,42,High Energy,14,"Mubi, Adamawa"
626,Irish potato,carb,1360,88,High Fibre,16,"Numan, Adamawa"
627,Irish potato,carb,1104,129,High Fibre,19,"Yola, Adamawa"
628,Irish potato,carb,2192,192,High Energy,23,"Ikot Abasi, Akwa Ibom"
629,Irish potato,carb,1788,114,High Fibre,25,"Ikot Ekpene, Akwa Ibom"
630,Irish potato,carb,2114,30,High Energy,28,"Oron, Akwa Ibom"
631,Irish potato,carb,1063,181,High Fibre,32,"Uyo, Akwa Ibom"
632,Irish potato,carb,2358,72,High Energy,34,"Awka, Anambra"
633,Irish potato,carb,1805,160,High Energy,37,"Onitsha, Anambra"
634,Irish potato,carb,785,160,High Energy,40,"Azare, Bauchi"
635,Irish potato,carb,1493,47,High Energy,45,"Bauchi, Bauchi"
636,Irish potato,carb,2326,126,High Fibre,46,"Jama'are, Bauchi"
637,Irish potato,carb,936,25,High Energy,51,"Katagum, Bauchi"
638,Irish potato,carb,704,182,High Fibre,53,"Misau, Bauchi"
639,Irish potato,carb,1689,151,High Fibre,55,"Brass, Bayelsa"
640,Irish potato,carb,1017,21,High Fibre,58,"Makurdi, Benue"
641,Irish potato,carb,1833,107,High Energy,63,"Biu, Borno"
642,Irish potato,carb,950,66,High Energy,64,"Dikwa, Borno"
643,Irish potato,carb,1578,26,High Fibre,69,"Maiduguri, Borno"
644,Irish potato,carb,694,120,High Energy,72,"Calabar, Cross River"
645,Irish potato,carb,2401,54,High Energy,73,"Ogoja, Cross River"
646,Irish potato,carb,1965,100,High Energy,78,"Asaba, Delta"
647,Irish potato,carb,742,94,High Fibre,79,"Burutu, Delta"
648,Irish potato,carb,1441,170,High Energy,84,"Koko, Delta"
649,Irish potato,carb,784,94,High Fibre,87,"Sapele, Delta"
650,Irish potato,carb,1421,106,High Fibre,88,"Ughelli, Delta"
651,Irish potato,carb,1329,48,High Fibre,93,"Warri, Delta"
652,Irish potato,carb,641,77,High Fibre,94,"Abakaliki, Ebonyi"
653,Irish potato,carb,2139,153,High Energy,98,"Benin City, Edo"
654,Irish potato,carb,1997,194,High Energy,100,"Ado-Ekiti, Ekiti"
655,Irish potato,carb,1785,163,High Energy,104,"Effon-Alaiye, Ekiti"
656,Irish potato,carb,1964,194,High Energy,106,"Ikere-Ekiti, Ekiti"
657,Irish potato,carb,1062,104,High Energy,109,"Enugu, Enugu"
658,Irish potato,carb,1076,34,High Fibre,114,"Nsukka, Enugu"
659,Irish potato,carb,1935,98,High Energy,115,"Abuja, FCT"
660,Irish potato,carb,1631,176,High Energy,118,"Deba Habe, Gombe"
661,Irish potato,carb,897,23,High Energy,121,"Gombe, Gombe"
662,Irish potato,carb,1081,166,High Fibre,125,"Kumo, Gombe"
663,Irish potato,carb,1395,153,High Fibre,129,"Owerri, Imo"
664,Irish potato,carb,1976,182,High Fibre,131,"Birnin Kudu, Jigawa"
665,Irish potato,carb,764,23,High Energy,134,"Dutse, Jigawa"
666,Irish potato,carb,1184,26,High Energy,138,"Gumel, Jigawa"
667,Irish potato,carb,1590,24,High Fibre,140,"Hadejia, Jigawa"
668,Irish potato,carb,1217,148,High Fibre,142,"Kazaure, Jigawa"
669,Irish potato,carb,1891,48,High Energy,145,"Jemaa, Kaduna"
670,Irish potato,carb,601,146,High Fibre,149,"Kaduna, Kaduna"
671,Irish potato,carb,1761,33,High Energy,152,"Zaria, Kaduna"
672,Irish potato,carb,2072,29,High Energy,156,"Kano, Kano"
673,Irish potato,carb,2230,177,High Energy,159,"Daura, Katsina"
674,Irish potato,carb,551,195,High Fibre,160,"Katsina, Katsina"
675,Irish potato,carb,2024,195,High Energy,165,"Argungu, Kebbi"
676,Irish potato,carb,1416,138,High Fibre,167,"Birnin Kebbi, Kebbi"
677,Irish potato,carb,2015,118,High Fibre,169,"Gwandu, Kebbi"
678,Irish potato,carb,565,63,High Fibre,172,"Yelwa, Kebbi"
679,Irish potato,carb,2195,38,High Fibre,176,"Idah, Kogi"
680,Irish potato,carb,1997,155,High Energy,178,"Kabba, Kogi"
681,Irish potato,carb,1161,55,High Energy,183,"Lokoja, Kogi"
682,Irish potato,carb,747,52,High Energy,186,"Okene, Kogi"
683,Irish potato,carb,2138,183,High Fibre,188,"Ilorin, Kwara"
684,Irish potato,carb,2137,199,High Fibre,191,"Jebba, Kwara"
685,Irish potato,carb,1785,129,High Energy,194,"Lafiagi, Kwara"
686,Irish potato,carb,1854,108,High Energy,197,"Offa, Kwara"
687,Irish potato,carb,716,133,High Fibre,200,"Pategi, Kwara"
688,Irish potato,carb,664,141,High Fibre,203,"Badagry, Lagos"
689,Irish potato,carb,2183,59,High Fibre,207,"Epe, Lagos"
690,Irish potato,carb,1470,67,High Fibre,209,"Ikeja, Lagos"
691,Irish potato,carb,2415,25,High Fibre,211,"Ikorodu, Lagos"
692,Irish potato,carb,2381,125,High Energy,214,"Lagos, Lagos"
693,Irish potato,carb,1676,104,High Energy,219,"Mushin, Lagos"
694,Irish potato,carb,2356,149,High Energy,222,"Shomolu, Lagos"
695,Irish potato,carb,1734,94,High Fibre,225,"Keffi, Nasarawa"
696,Irish potato,carb,730,128,High Energy,228,"Lafia, Nasarawa"
697,Irish potato,carb,2099,190,High Fibre,231,"Nasarawa, Nasarawa"
698,Irish potato,carb,1394,36,High Fibre,232,"Agaie, Niger"
699,Irish potato,carb,2452,66,High Energy,237,"Baro, Niger"
700,Irish potato,carb,859,61,High Fibre,238,"Bida, Niger"
701,Irish potato,carb,1142,68,High Fibre,241,"Kontagora, Niger"
702,Irish potato,carb,2333,94,High Energy,244,"Lapai, Niger"
703,Irish potato,carb,2353,140,High Energy,249,"Minna, Niger"
704,Irish potato,carb,1111,164,High Energy,250,"Suleja, Niger"
705,Irish potato,carb,1420,178,High Fibre,253,"Abeokuta, Ogun"
706,Irish potato,carb,683,71,High Fibre,256,"Ijebu-Ode, Ogun"
707,Irish potato,carb,2162,166,High Fibre,261,"Ilaro, Ogun"
708,Irish potato,carb,566,69,High Energy,263,"Shagamu, Ogun"
709,Irish potato,carb,1676,104,High Energy,267,"Akure, Ondo"
710,Irish potato,carb,1337,106,High Fibre,269,"Ikare, Ondo"
711,Irish potato,carb,1172,84,High Fibre,272,"Oka-Akoko, Ondo"
712,Irish potato,carb,2343,161,High Fibre,276,"Ondo, Ondo"
713,Irish potato,carb,1071,155,High Fibre,278,"Owo, Ondo"
714,Irish potato,carb,1345,159,High Fibre,282,"Ede, Osun"
715,Irish potato,carb,2195,111,High Energy,285,"Ikire, Osun"
716,Irish potato,carb,2486,95,High Energy,288,"Ikirun, Osun"
717,Irish potato,carb,1704,183,High Fibre,289,"Ila, Osun"
718,Irish potato,carb,737,65,High Energy,293,"Ile-Ife, Osun"
719,Irish potato,carb,1940,100,High Energy,295,"Ilesha, Osun"
720,Irish potato,carb,882,155,High Fibre,300,"Ilobu, Osun"
721,Irish potato,carb,1719,132,High Energy,301,"Inisa, Osun"
722,Irish potato,carb,735,177,High Fibre,305,"Iwo, Osun"
723,Irish potato,carb,1166,71,High Fibre,309,"Oshogbo, Osun"
724,Irish potato,carb,1084,99,High Energy,311,"Ibadan, Oyo"
725,Irish potato,carb,527,114,High Energy,315,"Iseyin, Oyo"
726,Irish potato,carb,2381,118,High Fibre,317,"Ogbomosho, Oyo"
727,Irish potato,carb,1918,59,High Fibre,320,"Oyo, Oyo"
728,Irish potato,carb,2377,66,High Energy,322,"Saki, Oyo"
729,Irish potato,carb,2366,75,High Fibre,326,"Bukuru, Plateau"
730,Irish potato,carb,2183,67,High Energy,328,"Jos, Plateau"
731,Irish potato,carb,881,111,High Fibre,333,"Vom, Plateau"
732,Irish potato,carb,1794,128,High Energy,334,"Wase, Plateau"
733,Irish potato,carb,1999,66,High Energy,337,"Bonny, Rivers"
734,Irish potato,carb,1200,200,High Fibre,341,"Degema, Rivers"
735,Irish potato,carb,2357,82,High Energy,345,"Okrika, Rivers"
736,Irish potato,carb,2271,180,High Energy,347,"Port Harcourt, Rivers"
737,Irish potato,carb,1252,152,High Fibre,350,"Sokoto, Sokoto"
738,Irish potato,carb,575,181,High Fibre,352,"Ibi, Taraba"
739,Irish potato,carb,2302,42,High Energy,355,"Jalingo, Taraba"
740,Irish potato,carb,1918,74,High Fibre,360,"Muri, Taraba"
741,Irish potato,carb,1930,92,High Fibre,363,"Damaturu, Yobe"
742,Irish potato,carb,2474,108,High Fibre,366,"Nguru, Yobe"
743,Irish potato,carb,1981,66,High Energy,367,"Gusau, Zamfara"
744,Irish potato,carb,1166,158,High Energy,371,"Kaura Namoda, Zamfara"
745,Bread,carb,1831,89,High Fibre,3,"Aba, Abia"
746,Bread,carb,796,193,High Fibre,4,"Arochukwu, Abia"
747,Bread,carb,2149,41,High Fibre,8,"Umuahia, Abia"
748,Bread,carb,833,120,High Energy,10,"Jimeta, Adamawa"
749,Bread,carb,1116,96,High Energy,13,"Mubi, Adamawa"
750,Bread,carb,1188,181,High Energy,18,"Numan, Adamawa"
751,Bread,carb,971,166,High Energy,21,"Yola, Adamawa"
752,Bread,carb,1109,54,High Energy,24,"Ikot Abasi, Akwa Ibom"
753,Bread,carb,2140,101,High Energy,26,"Ikot Ekpene, Akwa Ibom"
754,Bread,carb,989,90,High Fibre,28,"Oron, Akwa Ibom"
755,Bread,carb,1090,54,High Energy,31,"Uyo, Akwa Ibom"
756,Bread,carb,2184,125,High Energy,35,"Awka, Anambra"
757,Bread,carb,826,28,High Fibre,39,"Onitsha, Anambra"
758,Bread,carb,523,55,High Energy,41,"Azare, Bauchi"
759,Bread,carb,715,106,High Energy,45,"Bauchi, Bauchi"
760,Bread,carb,2123,157,High Energy,47,"Jama'are, Bauchi"
761,Bread,carb,1822,70,High Energy,50,"Katagum, Bauchi"
762,Bread,carb,865,174,High Energy,54,"Misau, Bauchi"
763,Bread,carb,2097,189,High Energy,57,"Brass, Bayelsa"
764,Bread,carb,2039,94,High Fibre,59,"Makurdi, Benue"
765,Bread,carb,1868,196,High Fibre,62,"Biu, Borno"
766,Bread,carb,1894,43,High Energy,66,"Dikwa, Borno"
767,Bread,carb,1856,44,High Energy,69,"Maiduguri, Borno"
768,Bread,carb,2153,65,High Fibre,70,"Calabar, Cross River"
769,Bread,carb,2050,94,High Energy,73,"Ogoja, Cross River"
770,Bread,carb,1786,152,High Energy,76,"Asaba, Delta"
771,Bread,carb,2030,26,High Energy,79,"Burutu, Delta"
772,Bread,carb,2254,110,High Energy,83,"Koko, Delta"
773,Bread,carb,528,101,High Fibre,86,"Sapele, Delta"
774,Bread,carb,1546,140,High Fibre,90,"Ughelli, Delta"
775,Bread,carb,2366,83,High Energy,91,"Warri, Delta"
776,Bread,carb,1742,95,High Energy,96,"Abakaliki, Ebonyi"
777,Bread,carb,2359,73,High Energy,99,"Benin City, Edo"
778,Bread,carb,966,57,High Fibre,101,"Ado-Ekiti, Ekiti"
779,Bread,carb,1217,82,High Energy,104,"Effon-Alaiye, Ekiti"
780,Bread,carb,2236,48,High Energy,107,"Ikere-Ekiti, Ekiti"
781,Bread,carb,1020,20,High Fibre,111,"Enugu, Enugu"
782,Bread,carb,895,186,High Fibre,113,"Nsukka, Enugu"
783,Bread,carb,1051,161,High Fibre,115,"Abuja, FCT"
784,Bread,carb,708,145,High Energy,119,"Deba Habe, Gombe"
785,Bread,carb,2280,170,High Fibre,121,"Gombe, Gombe"
786,Bread,carb,1947,135,High Fibre,125,"Kumo, Gombe"
787,Bread,carb,1780,77,High Fibre,128,"Owerri, Imo"
788,Bread,carb,639,26,High Energy,130,"Birnin Kudu, Jigawa"
789,Bread,carb,508,96,High Energy,134,"Dutse, Jigawa"
790,Bread,carb,1172,106,High Energy,138,"Gumel, Jigawa"
791,Bread,carb,1438,151,High Fibre,140,"Hadejia, Jigawa"
792,Bread,carb,1139,132,High Fibre,142,"Kazaure, Jigawa"
793,Bread,carb,2474,123,High Fibre,146,"Jemaa, Kaduna"
794,Bread,carb,1082,134,High Energy,149,"Kaduna, Kaduna"
